"id","name","isDisable","isSubRecipe","category.label","cost.prodQty","cost.prodCost","cost.baseCost","cost.prodUOM.label","cost.sellPrice","cost.suggestPrice","cost.sellMargin","cost.stdMargin","extra.notes","extra.utensil"
"YQfGTXhRMe7gDYF7jIVU","Paratha-Omam",false,false,"Piece Main Dish",70,181.821,2.5974,"NOS",18,12.987,6.93,5,,"Hotbox: HB"
"iqnoWTrkvf4jy0eTrQ7j","Parruppu Nei",false,false,"Bulk Main Dish",1.5,95.99,63.9933,"LT",400,319.9665,6.2507,5,,"Non Insulated: Thooku"
"wpPwoh1DCZK8udqZ7fj2","Paruppu Nei (Toor Dal)",false,false,"Bulk Main Dish",2,111.448,55.724,"LT",250,278.62,4.4864,5,,"Non Insulated: Thooku"
"tiL1TC7pAyVqcgNpbRgV","Pasiparuppu Inippu Siyum",false,false,"Sweet Piece",100,770.6978,7.707,"NOS",25,38.535,3.2438,5,,""
"UzrLQnd5OGB2D3KwBSDH","Pasta - Fresh Cream Pasta",false,false,"Bulk Main Dish",30,4177.2,139.24,"KG",500,696.2,3.5909,5,,""
"9Qz2jnqmtpcYft3VigWE","Pasta - Masala",false,false,"Bulk Main Dish",1.1,85.73,77.9364,"KG",0,389.682,0,5,,""
"F3h2gwvudWBook5n2lTX","Pasta - Tomato Pasta",false,false,"Bulk Main Dish",0.7,59.488,84.9829,"KG",400,424.9145,4.7068,5,,""
"Wy8FwVNDJHkII3aNg5iU","Pasta-White",false,false,"Snacks",9,623.276,69.2529,"KG",0,346.2645,0,5,,""
"Aidv8zfnQoUPd2Tjs22r","Pazha Payasam (Mudhal Naal)",false,false,"Sweet Payasam",10,780.7592,78.0759,"LT",0.01,395.3795,0.0001,5,,""
"Imo6qDPcLOMhs5jeF3Fl","Pickle - Frresh Mango Pickle",false,false,"Pickle",5,1151.27,230.254,"KG",200,1151.27,0.8686,5,,""
"NREDkvR0yWlcud0I1MTv","Pickle - Mango Thokku",false,false,"Pickle",0.008,0,0,"KG",250,0,0,5,,""
"lXLn7bvB3AkeFFXg0vdx","Pickle Box",false,false,"Pickle",1,50,50,"KG",475,250,9.5,5,,""
"XD3m2xLYeu5hl9up7u4K","Pickle-Garlic Pickle",false,false,"Pickle",6.5,1212.2982,186.5074,"KG",750,952.21,4.0213,5,,""
"yHJ5OoKCOPLbXCkr62Af","Pickle-Onion Thokku",false,false,"Pickle",10,1140.65,114.065,"KG",500,570.325,4.3835,5,,""
"FPrCsHUymZIUupdJKbSa","Plain Chapathy",false,false,"Piece Main Dish",70,123.025,1.7575,"NOS",10,8.7875,5.6899,5,,"Hotbox: HB"
"qO3nN7fib18NuTvq8bjT","Plate- Pakku Mara Plate",false,false,"Service Items",100,450,4.5,"NOS",9,22.5,2,5,,""
"OqB0DBeIGuYYtlmyv2Lq","Plate-Sugarcane Plate",false,false,"Service Items",100,700,7,"NOS",10,35,1.4286,5,,""
"qQuI35nk29RKCgH1Lz7L","Podi - Andhra Paruppu Podi & Ghee",false,false,"Powder",10,9542.51,954.251,"KG",5000,4771.255,5.2397,5,,""
"wJ9cSGQNgoGg3BpXiedC","Podi - Ellu Podi",false,true,"Powder",0.46,50.882,110.613,"KG",0,553.065,0,5,,""
"kGM6L2VqTZoUBwLSbUhZ","Podi Mini Idly Tempering",false,true,"Piece Main Dish",500,120,0.24,"NOS",0,1.2,0,5,,""
"YlwdUhJlf7azLQTh97dn","Podi Yennai",false,false,"Powder",1,2.9579,2.9579,"NOS",7,14.7895,2.3665,5,,""
"4wQBszkhhV3fx3hpesQk","Podi for Curry",false,true,"Kara Poriyal",0.04,7.55,188.75,"KG",1,943.75,0.0053,5,,""
"iRGRvlKETNVy3DzQIStg","Podi-Idly Podi",false,true,"Powder",10,1315.88,131.588,"KG",0,657.94,0,5,,""
"WjYkHM2AlqKL6vWeVKTq","Poha - Cucumber, Mango Poha",false,false,"Bulk Main Dish",0.55,37.861,68.8382,"KG",600,344.191,8.7161,5,,""
"FJzL8aNKN3BYBp2HCZbX","Poha - Poha",false,false,"Bulk Main Dish",11.5,637.6598,55.4487,"KG",300,277.2435,5.4104,5,,"Hotbox: HB"
"ylNoxWuEZT1Bxy0v69c9","Poha - Veg",false,true,"Bulk Main Dish",21.5,263.3,12.2465,"KG",0.01,61.2325,0.0008,5,,""
"30vLlYRiy6idkzmKIEw7","Pongal (WOG)",false,false,"Bulk Main Dish",10.6,269.026,25.3798,"KG",60,127.5125,2.3527,5,,"Hotbox: HB"
"ZzaaU8fbZTlAWmJGOVaS","Pongal - Ainthu Arisi pongal",false,false,"Bulk Main Dish",10,498.635,49.8635,"KG",350,249.3175,7.0192,5,,"Hotbox: HB"
"a6Vtdl1oEEjvIMfM1rB2","Pongal - Kuthiraivali Pongal",false,false,"Bulk Main Dish",9,606.5205,67.3912,"KG",350,337.678,5.1936,5,,"Hotbox: HB"
"d5UtYdLHsiJhohLNYfv8","Pongal - Masala Pongal",false,false,"Bulk Main Dish",10,549.1666,54.9167,"KG",300,274.5835,5.4628,5,,"Hotbox: HB"
"XzKBuJ92HXFSKjVgGrCf","Pongal - Rava Pongal",false,false,"Bulk Main Dish",50.2,1902.84,37.9052,"KG",250,189.526,6.5954,5,,"Hotbox: HB"
"15edtVuUYb6OigFYODzu","Pongal - Thinai Pongal",false,false,"Bulk Main Dish",9,576.6105,64.0678,"KG",350,320.339,5.463,5,,"Hotbox: HB"
"GFGEuao8hxZouNB85hi6","Pongal - Veg. Rava Pongal",false,false,"Bulk Main Dish",10,561.9343,56.1934,"KG",300,280.967,5.3387,5,,"Hotbox: HB"
"Lk8T4KBH2UzPvr1U4qky","Pongal - Vegetable Kuthiraivali Pongal",false,false,"Bulk Main Dish",10,832.2056,83.2206,"KG",450,416.103,5.4073,5,,"Hotbox: HB"
"jIlbWY2S6cKA5uUGuh5g","Pongal - Vegetable Pongal",false,false,"Bulk Main Dish",10,682.4067,68.2407,"KG",400,341.2035,5.8616,5,,"Hotbox: HB"
"VTAmAbM1VYoTr5ZyfjtU","Pongal - kattuyanam",false,false,"Bulk Main Dish",10,584.1688,58.4169,"KG",200,234.6036,3.4237,4,,"Hotbox: HB"
"dovlemm93BW31ZYZqSRK","Pongal-Company Pongal",false,false,"Bulk Main Dish",11,344.538,31.3216,"KG",150,156.608,4.789,5,,"Hotbox: HB"
"THByMa5OFmvQXh8IdFdF","Pongal-Pongal",false,false,"Bulk Main Dish",10,483.3472,48.3347,"KG",300,241.6735,6.2067,5,,"Hotbox: HB"
"koLvkcAtmmcK0MQ0UWIj","Poori - Ajwain Poori",false,false,"Piece Main Dish",10,25.5506,2.5551,"NOS",18,12.7755,7.0447,5,,""
"nv7GoDMEkbIyCX7Plxtb","Poori - Palak Poori",false,false,"Piece Main Dish",100,285.966,2.8597,"NOS",20,14.2985,6.9937,5,,"Non Insulated: Tray"
"PvwUmo2zSWD5nEeF5m4I","Poori- Mint Poori",false,false,"Piece Main Dish",100,277.441,2.7744,"NOS",0,13.872,0,5,,""
"ckQZQU5gQpYaOKJrjUmi","Poori- Pumpkin Poori",false,false,"Piece Main Dish",100,202.775,2.0277,"NOS",18,10.1385,8.8771,5,,""
"bnt5dRKDdiWgaDOQVMCQ","Portion Meal Tray",false,false,"Service Items",1,12,12,"NOS",14,60,1.1667,5,,""
"ylgZwV9BbvsjtcDai4zs","Puliyodharai Podi",false,true,"Variety Rice",6.25,9.88,1.5808,"KG",0,8.528,0,5,,""
"GnYUrGaS3cRahnAYyLf8","Puttu - Chinna Cholam (Sugar)",false,false,"Sweet Bulk",10.7,1416.407,132.3745,"KG",600,661.8725,4.5326,5,,""
"obaLwNxYY8vJMjFKaBuS","Puttu - Chinna Cholam Puttu",false,false,"Sweet Bulk",4.3,553.49,128.7186,"KG",600,643.593,4.6613,5,,""
"DVV3P3jBBNQ5WCGgDIDm","Puttu - Kambu Puttu",false,false,"Sweet Bulk",0.425,39.3245,92.5282,"KG",650,462.641,7.0249,5,,""
"JI6bin2u3pROVF5lqGJO","Puttu - White Urad Dhal",false,false,"Sweet Bulk",0.35,53.38,152.5143,"KG",500,762.5715,3.2784,5,,""
"znntYLkGFWVFvPcPs5mn","RICE KANJI",false,false,"HOS",10,20,2,"NOS",50,10,25,5,,""
"qTb4Io6v1k9JepNN1Ox3","Raita - Beetroot Raita",false,false,"Raita",10,619.78,61.978,"KG",0,309.89,0,5,,""
"NVPJC6PhtRx50GhYLKRM","Raita - Company Thair Pacchadi",false,false,"Raita",10,379.6723,37.9672,"KG",0,189.836,0,5,,"Hotbox: HB"
"L6pp87AJwEQelQJwOCMm","Raita - Keerai",false,false,"Raita",10,489.99,48.999,"KG",300,244.995,6.1226,5,,""
"T5NCs1moozKPbRa7XyiX","Raita - Mixed Veg",false,false,"Raita",8,476.564,59.5705,"KG",0,297.8525,0,5,,"Non Insulated: Thooku"
"GeEnyzHD41p9djZIQBBo","Raita - Onion Thayir Pachadi",false,false,"Bulk Main Dish",10,631.96,63.196,"KG",0,315.98,4.9845,5,,"Non Insulated: Thooku"
"6TJyExVWp3TJqzCVbll0","Raita - Vendakaai Thayir Pachadi",false,false,"Raita",0.5,29.123,58.246,"KG",250,291.23,4.2921,5,,""
"0C1NAe6LimXukMtpSWHX","Raita- Boondhi Raita",false,false,"Raita",4.5,221.6895,49.2643,"KG",0,246.3215,0,5,,""
"FNKDOjllBnJUjtZEfVtf","Raita-Boondhi Raita பூன்தி",false,true,"Raita",3,57.555,19.185,"KG",0,95.925,0,5,,""
"JDP2n2Cwit4jHCaSkRMC","Rangoli Mini Idly Beetroot",false,false,"Piece Main Dish",60,22.4067,0.3734,"NOS",15,1.882,40.1714,5,,""
"y7pwxuB3LrlgUDZY2JDw","Rangoli Mini Idly Green",false,false,"Piece Main Dish",90,34.5584,0.384,"NOS",15,1.92,39.0625,5,,""
"6wR19fZt1irdClTDhlg2","Rangoli Mini Idly Palak",false,false,"Piece Main Dish",90,28.8019,0.32,"NOS",15,1.6,46.875,5,,""
"YrdB4SCDeTlvh8HEkVJt","Rangoli Mini Idly Tomato",false,false,"Piece Main Dish",90,45.3926,0.5044,"NOS",15,2.522,29.7383,5,,""
"YEmGYqi4vDM49zMQ9XfD","Rasam - Beetroot Rasam",false,false,"Rasam",10,343.7874,34.3787,"LT",180,188.994,5.2358,5,,"Hotbox: HB"
"qsXsdeZeamm4CXek4Ght","Rasam - Ginger Rasam",false,false,"Rasam",1.5,32.9933,21.9955,"KG",400,118.6445,18.1855,5,,""
"Y0FytKXXLf4OhhupBTpI","Rasam - Hara",false,false,"Rasam",15,288.0724,19.2048,"KG",250,96.024,13.0176,5,,""
"3oF8pxwkJvVKc3HGAJ4l","Rasam - Kalyana Veetu Rasam",false,false,"Rasam",1.5,30.3884,20.2589,"LT",0,106.2945,0,5,,""
"ybuqjTTtKrapU0BJTeUm","Rasam - Nellikaai",false,false,"Rasam",13,338.8633,26.0664,"LT",150,138.0245,5.7545,5,,"Hotbox: HB"
"jZ5xlOPeyWdXKSuVsjB5","Rasam - Ponnanganni Keerai Rasam",false,false,"Rasam",10,266.8504,26.685,"KG",180,133.425,6.7454,5,,""
"EPS1zTcMgkwZPs1xPyCN","Rasam - Poondu Rasam",false,false,"Rasam",12,273.3859,22.7822,"LT",180,113.911,7.9009,5,,"Hotbox: HB"
"Pp8uUNPiz5pZ0cD0kJD2","Rasam - Rasam",false,false,"Rasam",10,314.9008,31.4901,"LT",180,157.4505,5.7161,5,,"Hotbox: HB"
"1l17uK6zEIea5iqsoNCC","Rasam- Elumichai Rasam",false,false,"Rasam",10,242.7138,24.2714,"LT",180,121.357,7.4161,5,,"Hotbox: HB"
"oTO8R7jAmwZok9ZNzJ2b","Rasam- Maangaai Rasam",false,false,"Rasam",10,379.53,37.953,"KG",180,189.765,4.7427,5,,""
"FovyzmvmG2AJ8yS5VHNT","Rasam- Malli Rasam",false,false,"Rasam",10,252.4464,25.2446,"KG",180,126.223,7.1302,5,,""
"9b9syTBuI6oMuIrzqLE9","Rasam- Mulaikkattiya Kollu Rasam",false,false,"Rasam",10,170.098,17.0098,"KG",180,85.049,10.5821,5,,""
"lIhXybpRQyaGlIVpZh6m","Rasam- Mysore Rasam",false,false,"Rasam",16,355.7697,22.2356,"KG",180,111.178,8.0951,5,,"Hotbox: ID"
"Lh72q38uzwta8sbCJQo5","Rasam- Omam Rasam",false,false,"Rasam",10,225.5627,22.5563,"KG",180,112.7815,7.98,5,,""
"aGRZIQBgV2IY33Iwoc7c","Rasam- Pudina Rasam",false,false,"Rasam",10,245.741,24.5741,"KG",180,122.8705,7.3248,5,,""
"7k5cYzitfpW2Zh0PdFJZ","Rasam-Kollu Rasam",false,false,"Rasam",5,108.7371,21.7474,"KG",180,108.737,8.2769,5,,"Hotbox: ID"
"7heuemJVssaokK7hT70b","Rasam-Mangai RAsam Aravai",false,true,"Rasam",10,13.33,1.333,"KG",0,6.665,0,5,,""
"GlRlfh7sSaOEusnkR3QD","Rasam-Mangai Rasam Thalip[pu",false,true,"Rasam",10,31.16,3.116,"KG",0,15.58,0,5,,""
"Ia2yJmeuV4qogSrzKvvv","Rasam-Mysore Rasam Podi",false,true,"Rasam",10,40.93,4.093,"KG",0,18.805,0,5,,""
"YKk5SksdbwC7QAdpqEgs","Rasam-Pineapple Rasam",false,false,"Rasam",10,451.5567,45.1557,"KG",300,225.7785,6.6437,5,,""
"LRTOwkZLELhky2zHOdn6","Rasamalai",false,false,"Sweet Bulk",100,6500,65,"NOS",65,0,1,5,,""
"UnQPviKeovRj4ueEvORO","Rice - Online Ponni",false,false,"Bulk Main Dish",3.9,61,15.641,"KG",85,78.205,5.4344,5,,"Hotbox: HB"
"QAjKWeDegnNhu0emaROZ","Rice - Ponni Boiled Rice",false,false,"Bulk Main Dish",3.9,61,15.641,"KG",85,78.205,5.4344,5,,"Hotbox: HB"
"lHPup14NeataQ0GT8rjW","S S Plate",false,false,"Service Items",100,500,5,"NOS",5,0,1,5,,""
"5K0cn24r2hBWJNmcSyGQ","SW - PS - Laddu",false,false,"Sweet Piece",100,434.2318,4.3423,"NOS",12,21.7115,2.7635,5,,"Non Insulated: Tray"
"syMQ2Od7aLkcWF85L5x3","SW -BS - Kavuni Arisi",false,false,"Sweet Bulk",1.8,169.9,94.3889,"KG",500,471.9445,5.2972,5,,"Hotbox: HB"
"SJb7Kfd0xAtoACBddEGB","SW BS Kummayam",false,false,"Sweet Bulk",10.2,2387.7849,234.0966,"KG",810,1170.483,3.4601,5,,""
"UVfzc1m1WiDUIirEtNdF","SW-BS - Kesari",false,false,"Sweet Bulk",2.7,297.93,110.3444,"KG",600,551.722,5.4375,5,,"Hotbox: HB"
"0pkXZnGkiPTp6HpTUHUU","SW-BS - Pineapple Kesari",false,false,"Sweet Bulk",3,394.635,131.545,"KG",600,657.725,4.5612,5,,"Hotbox: HB"
"qLAsP34h0589CCu5Qn0I","SW-BS - Pineapple Kesari (Prepared)",false,false,"Sweet Bulk",1,0,0,"KG",0,0,0,5,,""
"YTABVKL5yleM7IMnqv4f","SW-BS - Puttu Tempering",false,true,"Sweet Bulk",10,114,11.4,"KG",0.01,57,0.0009,5,,""
"50tBSX8ZXMxDNMlGqhsZ","SW-BS Kummayam Mavu",false,true,"Sweet Bulk",1.4,194,138.5714,"KG",0,692.857,0,5,,""
"phgoESGa3HMol1s78wAu","SW-BS- Fruit Kesari",false,false,"Sweet Bulk",3.25,335.622,103.2683,"KG",600,516.3415,5.8101,5,,"Hotbox: HB"
"jZq9cjAF7ePQMskj0XBq","SW-BS-Basundhi",false,false,"Sweet Bulk",10,2168.8,216.88,"KG",1000,1072.4,4.6108,5,,""
"DZeJPJbRHMaUh35sJAF8","SW-BS-Fruit Custard",false,false,"Sweet Bulk",1.2,125.63,104.6917,"KG",500,523.4585,4.7759,5,,""
"kGOEzrzjw0BZ53Khe9d7","SW-BS-Karuppatti Ukkarai",false,false,"Sweet Bulk",9.5,2314.425,243.6237,"KG",956.25,1218.1185,3.9251,5,,"Hotbox: TC"
"2ZgZlmajsuq1P099OXv5","SW-BS-Kavuni Arisi 2",false,false,"Sweet Bulk",1.8,169.9,94.3889,"KG",500,471.9445,5.2972,5,,"Hotbox: HB"
"NSlvWgXT3otTZqBB5HpH","SW-BS-Paal Kozhukattai",false,false,"Sweet Bulk",100,335.57,3.3557,"NOS",30,16.7785,7.45,5,,""
"NSZHqxuxk9fpc4VZq12f","SW-BS-Phirni",false,false,"Sweet Bulk",10,732.5,73.25,"KG",500,366.25,6.8259,5,,""
"AKN4JNIzkQK9RxTWJ1eO","SW-BS-Pineapple Kavuni Arisi",false,false,"Sweet Bulk",1.1,145.5075,132.2795,"KG",600,645.034,4.5359,5,,""
"QTagUkdZ3cb1WlJKarWk","SW-BS-Ragi Puttu",false,false,"Sweet Bulk",10,1096.1032,109.6103,"KG",600,548.0515,5.4739,5,,""
"0uGxvEZ7FxsJ5Ivjmr6I","SW-BS-Sweet Sevai Keppai (Sugar)",false,false,"Sweet Bulk",35.5,3988.28,112.3459,"KG",500,476.5465,4.4505,5,,""
"mC8ywGlUVkTGVGbn8Q91","SW-BS-Sweet Sevai Thinai",false,false,"Sweet Bulk",0.225,29.358,130.48,"KG",500,688.4,3.832,5,,""
"GxuaWruTSoBtvPaWZQeM","SW-BS-Sweet Sevai Varagu",false,false,"Sweet Bulk",5.2,705.9,135.75,"KG",500,678.75,3.6832,5,,""
"j7ajkun0HEHz7njephAy","SW-BS-Sweet Sevai Wheat",false,false,"Sweet Bulk",0.5,66.412,132.824,"KG",500,664.12,3.7644,5,,""
"0MZstKPC1fhPVvDZeiPW","SW-BS-Sweet Sevau Keppai",false,false,"Sweet Bulk",0.28,33.928,121.1714,"KG",500,605.857,4.1264,5,,""
"M0bqo5I34DnfJJT8XNs4","SW-BS-VELLAI KAVUNI ARISI",false,false,"Sweet Bulk",1.1,122.4675,111.3341,"KG",500,556.6705,4.491,5,,""
"6XzG3EbaN2zgmnd2gfKv","SW-BS-Wheat Halwa",false,false,"Sweet Bulk",10,1594.16,159.416,"KG",700,797.08,4.391,5,,""
"BSuEpt0ctZc22CCWoEKg","SW-PS - KAAJU KATHLI",false,false,"Sweet Piece",1,0,0,"NOS",30,0,0.01,5,,""
"Rwuchvyxz67dUfr3Wpj9","SW-PS - Kaju Kathli",false,false,"Sweet Piece",100,1200,12,"NOS",30,60,2.5,5,,""
"lnoDPwocSL5CpnRYD8UX","SW-PS - Rasmalai",false,false,"Sweet Piece",100,1833.28,18.3328,"NOS",30,90.764,1.6364,5,,""
"9E8IkZQoRppNhLgu35wz","SW-PS- Coconut Burfi",false,false,"Sweet Piece",10,1146.603,114.6603,"KG",0,573.3015,0,5,,""
"f8NjwRzi0VAkDZ51VMun","SW-PS- Paal Paniyaaram",false,false,"Sweet Piece",100,747.0532,7.4705,"NOS",48,37.3525,6.4253,5,,"Non Insulated: BD"
"KLCMlgkWZmNUMxZRfx3t","SW-PS- Paal Paniyaram ONLY",false,false,"Sweet Piece",100,205.0032,2.05,"NOS",0.001,10.25,0.0005,5,,"Non Insulated: BD"
"41qIv8hFmTjT821t7eVY","SW-PS-Dry Fruit Laddu",false,false,"Sweet Piece",0.3,240.577,801.9233,"KG",2100,4009.6165,2.6187,5,,""
"9Ro1g3NQo8uXtv4g0UfW","SW-PS-Karupatti Kaaju Kathli",false,false,"Sweet Piece",1,30,30,"NOS",39.75,150,1.325,5,,""
"ynKaoIxeS2pSDOfpS41e","SW-PS-LADDU NEW",false,false,"Sweet Piece",80,407.6696,5.0959,"NOS",15,25.4795,2.9435,5,,""
"eZWM6cQzIQif66WRtCPI","SW-PS-MINI JAMUN",false,false,"Sweet Piece",100,233.64,2.3364,"NOS",10,11.682,4.2801,5,,""
"ELFmF8BpYxkWrMael4tP","SW-PS-Order Gulaub Jamun",false,false,"Sweet Piece",20,107.76,5.388,"NOS",30,26.94,5.5679,5,,""
"CIuMpd5bX5zq5d06Uxrs","SW-PS-Paal Paniyaara Badam paal",false,true,"Sweet Piece",5,392.05,78.41,"KG",0,392.05,0,5,,"Hotbox: TC"
"kyGQqEla6v5b9CI840mZ","SW-PS-Paal Paniyaaram Mavu",false,true,"Sweet Piece",1.8,47.244,26.2467,"KG",0,131.2335,0,5,,""
"PV9FVaLxiys8Cexyxnfd","SW-PS-Raagi Laddu",false,false,"Sweet Piece",0.5,46.725,93.45,"KG",400,467.25,4.2804,5,,""
"JYdzpguhK3NCK91eIvhW","SW-PS-Shahi Tukda",false,false,"Sweet Piece",100,799.06,7.9906,"NOS",30,39.953,3.7544,5,,""
"a0iuelY3Sztwp1OdKfWo","SW-PS-Shahi Tukda Rabri",false,true,"Sweet Piece",100,204.354,2.0435,"NOS",0.01,10.2175,0.0049,5,,""
"Vw7BEup7DU4OkiOQjszX","Salad - Kosambari",false,false,"Salad",1,49.599,49.599,"KG",250,247.995,5.0404,5,,""
"xUDlylW6tIHvSeonyOjp","Salad - Masala Sweet Corn Salad",false,false,"Salad",23,2615.775,113.7293,"KG",500,568.6465,4.3964,5,,""
"OeOZve2vMS6BZD5HOIm0","Salad - Sweet Corn Salad",false,false,"Salad",9.25,1204.72,130.24,"KG",500,651.2,3.8391,5,,""
"yfiG5fV0yfzaNKn4I7Mw","Salad-Green Salad",false,false,"Salad",1,45.5,45.5,"KG",125,227.5,2.7473,5,,""
"1TbybYNkopeKCiBqRJkz","Sambar - Avarakkai Sambar",false,false,"Sambar",24,1015.7454,42.3227,"KG",250,211.6135,5.907,5,,"Hotbox: ID"
"O1OmxTjLXcTprLMz2PNp","Sambar - Beans Sambar",false,false,"Sambar",10,382.7424,38.2742,"LT",250,191.371,6.5318,5,,"Hotbox: ID"
"BolAiApf0u9TwKf70tei","Sambar - Carrot",false,false,"Sambar",10,370.0224,37.0022,"KG",200,185.011,5.4051,5,,""
"vSzVnCPCgPETx6gZGKt8","Sambar - Kalyana Sambar Mixed Veg",false,true,"Sambar",10,101.188,10.1188,"LT",0,50.594,0,5,,"Hotbox: ID"
"9Hzx8FspSTCCHed6Bxz0","Sambar - Kalyana Sambar Thalippu",false,true,"Sambar",10,25.674,2.5674,"LT",0,12.837,0,5,,"Hotbox: ID"
"yjNEJBTeuq2pQPN7Ezge","Sambar - Kalyanan Sambar Aravai",false,true,"Sambar",6.5,38.41,5.9092,"LT",0,29.546,0,5,,"Hotbox: ID"
"yLEORn9q1zHhgG3DcFCS","Sambar - Mullangi Sambar",false,false,"Sambar",10.75,442.3028,41.1445,"LT",200,205.7225,4.8609,5,,"Hotbox: ID"
"HZ5uIWWFH6VMN1W0BmPg","Sambar - Murungaikaai, Kudamilagaai",false,false,"Sambar",10,423.544,42.3544,"KG",250,211.772,5.9026,5,,""
"ROoE55p8ztmrNZlF8oYn","Sambar- Andhra Sambar",false,false,"Sambar",10,349.6189,34.9619,"KG",200,174.8095,5.7205,5,,""
"efdiPkHoo50DPsRli9A1","Sambar- Andhra Sambar Aravai",false,true,"Sambar",10,92.782,9.2782,"KG",0,43.171,0,5,,""
"25Wap8GcDImS3f0eW1hZ","Sambar- Katharikkai sambar",false,false,"Sambar",7.5,283.2293,37.7639,"KG",250,190.8195,6.5507,5,,"Hotbox: ID"
"qEH5EB1wo5WcWSbtG2wE","Sambar- Kathirikai,Murungaikai Sambar",false,false,"Sambar",13,495.8091,38.1392,"LT",250,190.696,6.5549,5,,"Hotbox: ID"
"y2YlZL3Gh12rPmuiToR0","Sambar- Kudaimilagai Sambar",false,false,"Sambar",10,404.4904,40.449,"KG",250,202.245,6.1806,5,,""
"0cWtOaPE1v3e8VXQsPiZ","Sambar- Poosani Sambar",false,false,"Sambar",12.3,478.4623,38.8994,"KG",250,191.2255,6.4268,5,,""
"zMNU6EyuzWaGtOtGVYfN","Sambar- Vendaikai Sambar",false,false,"Sambar",10,372.8084,37.2808,"LT",250,172.004,7.2673,5,,"Hotbox: ID"
"5GqcS50znLb4Roz7gUPn","Sambar-Carrot, Murungai Sambar",false,false,"Sambar",10,424.4949,42.4495,"LT",250,212.2475,5.8894,5,,"Hotbox: ID"
"P8394dL031pjSAlQZmfV","Sambar-Chow Chow Sambar",false,false,"Sambar",10,463.358,46.3358,"KG",250,231.679,5.3954,5,,""
"xdO1pwpMpPgDzDDHWs5h","Sambar-Kalyana Sambar Pala Kai",false,false,"Sambar",12,415.2112,34.6009,"KG",200,173.0045,5.7802,5,,""
"8DpfYC6PHqYFKYxAQ4kV","Sambar-Kalyana Sambar Poosani",false,false,"Sambar",29,971.4539,33.4984,"KG",200,167.492,5.9704,5,,""
"Xw5hsCRm43FN9FjucvhO","Sambar-Katharikkai,Poosani Sambar",false,false,"Sambar",13,419.4262,32.2636,"LT",200,161.318,6.1989,5,,"Hotbox: ID"
"yY2fBJHznNNBnBoCJc1p","Sambar-Mulai Keera Sambar Aravai",false,true,"Sambar",10,56.058,5.6058,"KG",0,28.029,0,5,,""
"nynfpTwahEexKXg8mk7N","Sambar-Mulai Keerai Sambar",false,false,"Sambar",11.5,417.4373,36.2989,"KG",200,181.4945,5.5098,5,,""
"SlsbyLlFBKp1miuw6b93","Sambar-Murungai kai Sambar",false,false,"Sambar",10,443.7648,44.3765,"KG",250,221.8825,5.6336,5,,""
"KZVwcQeuWKdCeSPzCYNz","Sambar-Pala kaai Sambar(No Kathiri)",false,false,"Sambar",11,463.2478,42.1134,"KG",250,210.567,5.9364,5,,"Hotbox: ID"
"3P7wfpCBNUus3ucLFEkO","Sambar-Pappu Charu",false,false,"Sambar",68,2908.4132,42.7708,"KG",250,213.854,5.8451,5,,""
"IbE2CQkdQo5Kd4cth5u4","Sambar-Pappu Charu Thalippu",false,true,"Sambar",0.85,1.32,1.5529,"KG",0,7.7645,0,5,,""
"n0s4KHgB6lSjbPrGaAWr","Sambar-Suraikkai Sambar",false,false,"Sambar",10,321.5224,32.1522,"KG",200,162.561,6.1515,5,,""
"tcFGMEEbFoBCVFrPCi0G","Sambar-Vazhaithandu Sambar",false,false,"Sambar",10.75,364.3714,33.895,"LT",250,169.475,7.3757,5,,"Hotbox: ID"
"DIjc1mcW0GlLmjf22zEZ","Sauce - Schezwan",false,true,"Noodles and Sauce",1.15,113.802,98.9583,"KG",1,494.7915,0.0101,5,,""
"hxby2K4IdF4Ac91DH0Qp","Sauce - Sweet Chilly Sauce",false,true,"Noodles and Sauce",0.6,13.175,21.9583,"KG",0,109.7915,0,5,,""
"GGQsFiuibRFHYah914eJ","Sauce Packet",false,false,"Starter",10,0,0,"NOS",0,0,0,5,,""
"ry7exmXIG1FuYruFPysa","Sauce-Tomato Sauce",false,false,"Noodles and Sauce",10,600,60,"KG",0,300,0,5,,""
"1QFxHzAO9XMHgWkuEXXv","Service Accessories",false,false,"Service Items",1,0,0,"NOS",100,0,0,5,,""
"xpIauWzw2hivwuGxcxS8","Service Vessels",false,false,"Service Items",1,0,0,"NOS",500,0,0,5,,""
"F6fWceY0Vq4Cot6xsHg2","Serving Persons",false,false,"Service Items",1,0,0,"NOS",500,0,0,5,,""
"qcBeeGl3kyfoKZLJjmDh","Snack - Boondhi Mixture",false,true,"Snacks",10,157.32,15.732,"KG",0.01,78.66,0.0006,5,,""
"23jhaLagBNlqzcMaU54R","Snack - Mixture",false,false,"Snacks",10,1965.933,196.5933,"KG",560,982.9665,2.8485,5,,""
"vwzCYFwj2MdXQyr684zI","Snack-Ribbon Pakoda",false,false,"Snacks",10,1464.6776,146.4678,"KG",600,732.339,4.0965,5,,""
"Cf06jGbDpwFHSlRB6EQM","Snacks - Pori Kadalai",false,false,"Soup",3.9,679.278,174.1738,"KG",300,870.869,1.7224,5,,""
"pA5ri18W8fSI4IGpPniB","Snacks-Thattai",false,false,"Snacks",100,184.762,1.8476,"NOS",8,9.238,4.3299,5,,""
